ride_id,agenda_day,passenger_id,booked_depart_after,booked_depart_before,pickup_time,booked_arrive_before,dropoff_time,cancelled_at,origin_id,destination_id,ride_status,total_passengers,passenger_type_ids,passenger_type_counts,passenger_types,shift_id
fc977195-8a13-4625-9bf9-2a5bbfe214e0,2025-04-19,2721448,2025-04-20 05:05,2025-04-20 05:10,2025-04-20 05:06,2025-04-20 05:23,2025-04-20 05:19,,cbd92505-fb90-43c8-af8f-c6d1d0b5837c,b3720831-32ff-4f4a-93d3-c4d73272e225,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",211ad70a-9074-4d8e-a59f-8f89f0da11b6
fd0fa891-026a-4266-9f6e-6c7c2ee951ef,2025-04-19,2721475,2025-04-19 14:05,2025-04-19 14:10,2025-04-19 14:06,2025-04-19 14:18,2025-04-19 14:14,,c1de5245-b5fd-4c8a-9943-0906fea2f668,14f88d17-20ca-421d-8413-6aeb57bc5ecc,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",939f9290-35aa-4be5-8ff8-846a061c5acf
0e77e33b-f63f-4b61-93ce-c6db94e60d5c,2025-04-20,2721565,2025-04-20 12:00,2025-04-20 12:01,2025-04-20 12:01,2025-04-20 12:05,2025-04-20 12:03,,954db65d-126f-482c-8fbd-76d287f4a231,c1bfb1c8-4bdb-4ea4-8fa8-c8ee0c485ff9,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
12dbbb71-9dfe-4b7b-b459-5e093ac05ecf,2025-04-20,2721447,2025-04-20 17:15,2025-04-20 17:20,2025-04-20 17:16,2025-04-20 17:28,2025-04-20 17:24,,c1de5245-b5fd-4c8a-9943-0906fea2f668,8cec38fc-0de7-412e-ba58-020e73cfffc7,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
18216f82-5a4a-4581-8784-28279db1fc4d,2025-04-20,2721723,2025-04-20 08:25,2025-04-20 08:26,,2025-04-20 08:30,,2025-04-20 08:41,abc1ac8b-4531-40f2-b977-0c7952fa2771,d699df9d-9b4d-403d-9362-2a6c0d5a4878,ABANDONED,2,970f7f71-8615-41b5-91bf-e7ca0df96a6e; a6beabea-3492-4cf9-9c81-86494f55ecc8,1; 1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1, ""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",
1b49495e-fc13-4d1f-9a47-bcc2d9c7791e,2025-04-20,2721538,2025-04-20 16:15,2025-04-20 16:20,2025-04-20 16:16,2025-04-20 16:33,2025-04-20 16:29,,95ba0c99-3e86-4886-916e-97fa9c191513,85aa5823-c586-494f-a192-5d7d1f7d7faf,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
1f8fa3e1-51e9-4a2d-89ef-18ea32e26980,2025-04-20,2721556,2025-04-20 11:45,2025-04-20 11:47,2025-04-20 11:51,2025-04-20 11:51,2025-04-20 11:55,,a5944e45-4804-4c25-9c0c-4e7d3af58050,76f6b0fe-41da-4c5b-8aea-11e40c0387a3,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
22dff663-eed3-4d9f-8a28-07f4086355be,2025-04-20,2721644,2025-04-20 08:25,2025-04-20 08:30,,2025-04-20 08:39,,2025-04-20 08:41,abc1ac8b-4531-40f2-b977-0c7952fa2771,216a35f1-948d-4849-b4e0-e6fc59887252,ABANDONED,2,970f7f71-8615-41b5-91bf-e7ca0df96a6e; 4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1; 1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1, ""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",
27ed9b4a-5a82-4f66-be62-4d84a008a875,2025-04-20,2721941,2025-04-20 23:30,2025-04-20 23:35,2025-04-20 23:31,2025-04-20 23:54,2025-04-20 23:50,,a19560cf-7477-4e15-855a-9ec1cb1ce36a,dc41e279-6c68-4c6e-b4e6-7bed9c5fcb26,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
390151af-fb85-4cb6-943e-f8c98455594b,2025-04-20,2722070,2025-04-21 00:10,2025-04-21 00:15,2025-04-21 00:11,2025-04-21 00:28,2025-04-21 00:25,,451048bb-f8bc-4ed7-8310-249edebc0f15,e0807f6d-84b3-4cbb-a691-3205c0b627ed,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
3a4200ac-6d09-4bdb-a2d8-a88d9c307780,2025-04-20,2722470,2025-04-20 14:15,2025-04-20 14:20,2025-04-20 14:16,2025-04-20 14:34,2025-04-20 14:30,,451048bb-f8bc-4ed7-8310-249edebc0f15,51a9c1fe-c4ef-44c2-9d5e-31e293158764,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
42f53cde-1a09-4c44-99de-22e3298d87a1,2025-04-20,2722252,2025-04-21 00:45,2025-04-21 00:50,2025-04-21 00:46,2025-04-21 01:08,2025-04-21 01:04,,1734983c-39b9-4ada-9680-4682ab626fd2,2f068367-9862-4b1e-9ba0-fe40761355ba,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
44d83088-9ad1-4ca5-ba12-52a9e42efdab,2025-04-20,2722431,2025-04-20 20:15,2025-04-20 20:20,2025-04-20 20:16,2025-04-20 20:35,2025-04-20 20:31,,a1ee5d48-c71a-4098-912c-4818da5c84a6,51a9c1fe-c4ef-44c2-9d5e-31e293158764,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
4bd3135b-92f4-4a51-8e0e-9ca954d97b41,2025-04-20,2722522,2025-04-20 21:40,2025-04-20 21:42,2025-04-20 21:41,2025-04-20 21:45,2025-04-20 21:44,,10fa1c74-5300-4439-a411-2bcaf8c7c74d,29b56263-9cf9-40c2-b01d-bb2255c309c1,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
5801b9ef-30da-4bf5-8550-4caa6dac9d0a,2025-04-20,2722571,2025-04-20 09:00,2025-04-20 09:05,2025-04-20 09:01,2025-04-20 09:19,2025-04-20 09:15,,4a41415a-bee3-429c-96bd-98c17f49be24,07143695-dae5-4cc3-b1c9-45d848b1398e,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
5b1f5b56-c0e6-4da3-bfe0-424b1efdd4bb,2025-04-20,2722025,2025-04-20 12:30,2025-04-20 12:33,,2025-04-20 12:38,,2025-04-20 12:34,f4ce5d1c-41a3-4c16-8a88-fcc02f8e17a6,f223e4e2-aed0-438e-8667-b611e7f0415f,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
62c6bd4b-3ffa-4ca8-9ba7-65c1e4c7a0ea,2025-04-20,2722261,2025-04-20 13:15,2025-04-20 13:20,2025-04-20 13:16,2025-04-20 13:32,2025-04-20 13:28,,6e835893-0a93-4d82-ac24-768d345ee457,f8a36a1e-148f-4e0b-bd70-7768d4d330b5,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
650c25dc-67f4-485f-a88b-f94576ce7b84,2025-04-20,2722161,2025-04-21 03:15,2025-04-21 03:16,2025-04-21 03:16,2025-04-21 03:20,2025-04-21 03:18,,876537c9-0892-45b8-994a-673812d09e59,c079a2e3-e1f4-4264-9987-9ca55645a977,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
85e5cabb-51be-499b-a01b-0db97b5826a3,2025-04-20,2722170,2025-04-21 02:20,2025-04-21 02:25,2025-04-21 02:21,2025-04-21 02:48,2025-04-21 02:45,,3f67cb78-4721-4187-9304-fe1a12f1d17c,4d07d991-bbca-4c23-99e4-0a11ab4da39f,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
8cc98e0e-a4ab-4d50-9750-6fd20eeb3d2c,2025-04-20,2722565,2025-04-20 19:40,2025-04-20 19:45,2025-04-20 19:41,2025-04-20 19:58,2025-04-20 19:54,,4367461c-f068-4b1f-b6af-d0954cdf9a65,25232309-d5a9-4b78-a026-725f5711eddd,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
a4e6f5ae-9d40-4660-9303-9bebc15f2247,2025-04-20,2722366,2025-04-20 09:10,2025-04-20 09:15,2025-04-20 09:20,2025-04-20 09:23,2025-04-20 09:29,,abc1ac8b-4531-40f2-b977-0c7952fa2771,401e4c59-2bec-4f76-bc95-1810a5142644,COMPLETED,2,970f7f71-8615-41b5-91bf-e7ca0df96a6e; a6beabea-3492-4cf9-9c81-86494f55ecc8,1; 1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1, ""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",fd227358-bef7-475e-9748-ddf99fdd0630
c66fa05f-5f08-43de-95a6-649b231aa8ee,2025-04-20,2722234,2025-04-20 15:40,2025-04-20 15:42,2025-04-20 15:46,2025-04-20 15:45,2025-04-20 15:50,,a525bd8c-49dc-4fec-99e8-aa4728719c5e,55216767-3bd1-43d3-8df1-461df2e65536,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
c7354c14-9338-4d3c-9148-a2df2b79d723,2025-04-20,2722327,2025-04-20 18:00,2025-04-20 18:05,2025-04-20 18:16,2025-04-20 18:14,2025-04-20 18:26,,6e835893-0a93-4d82-ac24-768d345ee457,018d93a9-d150-46f6-a20f-1c8bcb12d7f4,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
d7c4c446-2d5a-45c6-b6bd-d963fabc7baf,2025-04-20,2722133,2025-04-20 10:45,2025-04-20 10:50,2025-04-20 10:46,2025-04-20 11:09,2025-04-20 11:05,,4367461c-f068-4b1f-b6af-d0954cdf9a65,074252e0-1653-4054-94a9-fea0444dd6f2,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
ef18f03e-caac-469d-a647-73eee222fe26,2025-04-20,2722195,2025-04-21 03:55,2025-04-21 03:57,2025-04-21 03:56,2025-04-21 04:01,2025-04-21 04:00,,f8f97f4e-ddd3-49f0-95ce-aac24bc50208,e1265143-5d61-41e0-b4e2-7030f0842b26,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
03361585-c52d-4866-b3d8-e5d0c0772be3,2025-04-20,2722339,2025-04-20 17:30,2025-04-20 17:35,2025-04-20 17:41,2025-04-20 17:47,2025-04-20 17:54,,4367461c-f068-4b1f-b6af-d0954cdf9a65,e478282d-d874-486e-ae03-469cd0fd145b,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",6af9fe96-1e2f-4fc6-b9f7-a2f72d0c4b2f
179d0678-75ed-4749-b63a-967a34efc7c2,2025-04-20,2722051,2025-04-20 18:00,2025-04-20 18:05,2025-04-20 18:01,2025-04-20 18:17,2025-04-20 18:13,,cbd92505-fb90-43c8-af8f-c6d1d0b5837c,dc41e279-6c68-4c6e-b4e6-7bed9c5fcb26,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",fd227358-bef7-475e-9748-ddf99fdd0630
446e6f0e-b0e3-4018-bb06-13b06e072512,2025-04-20,2722346,2025-04-20 17:40,2025-04-20 17:45,2025-04-20 17:41,2025-04-20 17:58,2025-04-20 17:55,,a19560cf-7477-4e15-855a-9ec1cb1ce36a,2a62f680-4ddd-44cf-8ac9-2b79c7926fd1,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
51de0353-006a-44c7-a6c3-4a72adf9ec51,2025-04-20,2722478,2025-04-20 22:55,2025-04-20 22:59,2025-04-20 22:56,2025-04-20 23:06,2025-04-20 23:03,,43f74b96-32ea-4893-b882-e1ce60d5fe40,35bdd840-a9ce-4da4-9031-506f12c07e25,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
5f90ae1e-fc86-412a-9b97-4c66e8b054e5,2025-04-20,2722182,2025-04-20 10:40,2025-04-20 10:45,,2025-04-20 10:57,,2025-04-20 10:46,4a41415a-bee3-429c-96bd-98c17f49be24,e1265143-5d61-41e0-b4e2-7030f0842b26,ABANDONED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",
7319ea71-7116-4fcc-ba13-31e3dabd8f5d,2025-04-20,2722545,2025-04-20 18:05,2025-04-20 18:10,2025-04-20 18:06,2025-04-20 18:23,2025-04-20 18:34,,1734983c-39b9-4ada-9680-4682ab626fd2,14f88d17-20ca-421d-8413-6aeb57bc5ecc,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
7fe19bfa-b40c-4601-98c0-64acefa7179c,2025-04-20,2722293,2025-04-21 03:45,2025-04-21 03:50,2025-04-21 03:53,2025-04-21 03:57,2025-04-21 04:01,,ded3a802-3c88-4546-980e-5c8b4d90c41a,45336a5e-eb5c-42ae-9c81-601187531d63,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",6af9fe96-1e2f-4fc6-b9f7-a2f72d0c4b2f
82c208e2-e716-425d-ae5f-1bb5518aea8b,2025-04-20,2722143,2025-04-21 04:05,2025-04-21 04:10,2025-04-21 04:12,2025-04-21 04:24,2025-04-21 04:27,,ffbab1f7-8ebd-4ef4-9176-0a8dd441d74b,d4406287-338d-4d94-8cb3-4ca608531cab,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
84a90ff7-42f6-40f5-a55a-f72a6d95bf86,2025-04-20,2722206,2025-04-21 01:05,2025-04-21 01:10,2025-04-21 01:11,2025-04-21 01:24,2025-04-21 01:25,,451048bb-f8bc-4ed7-8310-249edebc0f15,568c822c-3262-457c-931b-4608d3497d53,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",6af9fe96-1e2f-4fc6-b9f7-a2f72d0c4b2f
8821c860-0938-49ce-bfa0-5335804dd35f,2025-04-20,2722266,2025-04-20 20:45,2025-04-20 20:50,2025-04-20 20:46,2025-04-20 21:00,2025-04-20 20:56,,96a1ec3f-5dbd-43ac-b223-785587395afa,b8787a86-d43c-4cbf-bb1a-cc848660ae91,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
91eabac9-1ba6-43e9-b6a1-5c09b1b3a96d,2025-04-20,2722023,2025-04-21 02:05,2025-04-21 02:08,2025-04-21 02:06,2025-04-21 02:12,2025-04-21 02:10,,2024ff8c-86c7-4c0b-a524-b9e1ee687d4e,0adbbd95-85aa-47d0-9fbd-c9307775a294,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
aa883c68-bd35-47d0-ab62-230698f79f66,2025-04-20,2722130,2025-04-21 06:30,2025-04-21 06:35,2025-04-21 06:31,2025-04-21 06:43,2025-04-21 06:39,,6e835893-0a93-4d82-ac24-768d345ee457,238903d0-9933-4977-97e1-c5158c59a028,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",fd227358-bef7-475e-9748-ddf99fdd0630
c52438a3-6991-4a7d-99f4-8c5dd2565413,2025-04-20,2722298,2025-04-20 21:10,2025-04-20 21:14,2025-04-20 21:11,2025-04-20 21:20,2025-04-20 21:17,,cd7fcd63-54fa-49ba-974c-52eda4bb591d,c3717cfb-73ee-4b2b-a135-454c853f2b7e,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
c832f2d0-bfe2-4bec-9812-052b0cb84f98,2025-04-20,2722159,2025-04-21 03:30,2025-04-21 03:35,2025-04-21 03:30,2025-04-21 03:47,2025-04-21 03:42,,451048bb-f8bc-4ed7-8310-249edebc0f15,14f88d17-20ca-421d-8413-6aeb57bc5ecc,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",fd227358-bef7-475e-9748-ddf99fdd0630
d23a00fa-1dcb-453e-8f6f-5bda28607ed2,2025-04-20,2722115,2025-04-21 06:50,2025-04-21 06:55,2025-04-21 06:51,2025-04-21 07:06,2025-04-21 07:02,,d6c0d65c-1629-4886-bb53-cca84ac01710,b3720831-32ff-4f4a-93d3-c4d73272e225,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
eb73cfdc-ce1b-4c7e-8643-3be9898e4bf1,2025-04-20,2722248,2025-04-20 22:10,2025-04-20 22:15,,2025-04-20 22:28,,2025-04-20 22:16,0c65d009-aa68-4200-9218-d9fcc23d3b94,61c742da-751c-4814-93a4-0bdacb785752,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
f98a1b81-81db-448d-ac40-118fbe8eadd6,2025-04-20,2722417,2025-04-21 07:10,2025-04-21 07:15,2025-04-21 07:16,2025-04-21 07:27,2025-04-21 07:29,,4ba0977f-a488-4c6c-b4da-43c72544958e,dc41e279-6c68-4c6e-b4e6-7bed9c5fcb26,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",58189c8f-7cca-4c3b-badb-6534c5f20ac4
15e9ec20-c2a6-4a0b-908d-f7d65abc3b52,2025-04-21,2722052,2025-04-21 23:35,2025-04-21 23:37,2025-04-21 23:36,2025-04-21 23:40,2025-04-21 23:39,,10fa1c74-5300-4439-a411-2bcaf8c7c74d,1a81a612-3480-4518-8f32-d5469a24635b,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
1ce585c9-6425-43ac-a0af-c5e189555d8e,2025-04-21,2722090,2025-04-21 12:40,2025-04-21 12:45,2025-04-21 12:41,2025-04-21 12:59,2025-04-21 12:55,,4a41415a-bee3-429c-96bd-98c17f49be24,f223e4e2-aed0-438e-8667-b611e7f0415f,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",9aa0b826-d7fa-413d-b685-298e511ffad5
1e06dc92-d63d-488a-a379-a5a4fabce333,2025-04-21,2722373,2025-04-22 04:20,2025-04-22 04:25,2025-04-22 04:21,2025-04-22 04:33,2025-04-22 04:29,,f8f97f4e-ddd3-49f0-95ce-aac24bc50208,85aa5823-c586-494f-a192-5d7d1f7d7faf,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
201b2faa-b414-4874-b2b2-246dd819a932,2025-04-21,2722343,2025-04-21 19:50,2025-04-21 19:55,2025-04-21 20:04,2025-04-21 20:15,2025-04-21 20:24,,3f67cb78-4721-4187-9304-fe1a12f1d17c,61c742da-751c-4814-93a4-0bdacb785752,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
23708a09-8fc1-4625-a829-c2a6844fb514,2025-04-21,2722208,2025-04-21 08:25,2025-04-21 08:30,2025-04-21 08:28,2025-04-21 08:39,2025-04-21 08:37,,abc1ac8b-4531-40f2-b977-0c7952fa2771,365c33bc-8007-4b7e-a459-cdcd396a2c51,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
24d227d9-6ccc-4b90-9430-72783b54172e,2025-04-21,2723065,2025-04-22 00:15,2025-04-22 00:20,,2025-04-22 00:30,,2025-04-22 00:21,451048bb-f8bc-4ed7-8310-249edebc0f15,2eb17f30-89c5-482a-a5f8-4473536f5532,ABANDONED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",
27a68671-d312-462c-be37-2e073b4e48a7,2025-04-21,2722926,2025-04-22 02:15,2025-04-22 02:20,2025-04-22 02:16,2025-04-22 02:33,2025-04-22 02:29,,451048bb-f8bc-4ed7-8310-249edebc0f15,c3717cfb-73ee-4b2b-a135-454c853f2b7e,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
476a5faf-afdc-4c8d-a8b1-1877af98f6e3,2025-04-21,2723091,2025-04-22 00:10,2025-04-22 00:15,2025-04-22 00:11,2025-04-22 00:25,2025-04-22 00:21,,0c65d009-aa68-4200-9218-d9fcc23d3b94,e5693f54-41ea-4ef9-b1ee-69a3716aa5ce,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
5af92d31-2800-415f-9b93-c5eaf48a9a3e,2025-04-21,2722609,2025-04-22 05:10,2025-04-22 05:15,2025-04-22 05:11,2025-04-22 05:26,2025-04-22 05:22,,6e835893-0a93-4d82-ac24-768d345ee457,2a62f680-4ddd-44cf-8ac9-2b79c7926fd1,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",9aa0b826-d7fa-413d-b685-298e511ffad5
5b161c74-e39c-4acf-91df-ef982acc3f22,2025-04-21,2723000,2025-04-21 20:30,2025-04-21 20:35,2025-04-21 20:42,2025-04-21 20:51,2025-04-21 20:59,,4367461c-f068-4b1f-b6af-d0954cdf9a65,e018ef73-899b-41c5-a467-773a99cf7f7d,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
6cfd8c8f-4ce4-4bcc-9e43-47571b306e1c,2025-04-21,2723145,2025-04-21 09:10,2025-04-21 09:15,2025-04-21 09:11,2025-04-21 09:25,2025-04-21 09:21,,abc1ac8b-4531-40f2-b977-0c7952fa2771,c3717cfb-73ee-4b2b-a135-454c853f2b7e,COMPLETED,1,a6beabea-3492-4cf9-9c81-86494f55ecc8,1,"{""a6beabea-3492-4cf9-9c81-86494f55ecc8"":1}",9aa0b826-d7fa-413d-b685-298e511ffad5
739f18a9-0560-4551-b655-d5dda9d7ed76,2025-04-21,2722739,2025-04-22 01:30,2025-04-22 01:32,2025-04-22 01:31,2025-04-22 01:36,2025-04-22 01:35,,502cbfe9-e15c-4731-af6a-4d13605e35dc,018d991f-38b5-4835-afd6-96b862b51e90,COMPLETED,1,970f7f71-8615-41b5-91bf-e7ca0df96a6e,1,"{""970f7f71-8615-41b5-91bf-e7ca0df96a6e"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
894d8008-0edb-4cf4-8585-bb4d59c9e138,2025-04-21,2722948,2025-04-21 12:00,2025-04-21 12:05,2025-04-21 12:01,2025-04-21 12:21,2025-04-21 12:17,,4367461c-f068-4b1f-b6af-d0954cdf9a65,cd7fcd63-54fa-49ba-974c-52eda4bb591d,COMPLETED,1,4ca36e17-cf2d-401b-ac1d-bbc308a9e18b,1,"{""4ca36e17-cf2d-401b-ac1d-bbc308a9e18b"":1}",aae83b48-99bd-4aa5-ac82-bc558b928ffc
